Channel              :,CH1
1013,-23
1014,-15
1015,-25
1016,-15
1017,-15
1018,-13
1019,-17
1020,-13
1021,-13
1022,-13
1023,-9
1024,-7
1025,-13
1026,-9
1027,-7
1028,-7
1029,13
1030,-5
1031,1
1032,-3
1033,-3
1034,5
1035,-3
1036,-3
1037,-3
1038,1
1039,7
1040,-3
1041,-3
1042,-3
1043,1
1044,-3
1045,1
1046,-3
1047,-3
1048,1
1049,-9
1050,7
1051,-3
1052,1
1053,25
1054,25
1055,25
1056,35
1057,31
1058,21
1059,29
1060,25
1061,17
1062,13
1063,27
1064,15
1065,19
1066,25
1067,25
1068,15
1069,11
1070,19
1071,21
1072,21
1073,15
1074,19
1075,13
1076,21
1077,13
1078,1
1079,5
1080,-3
1081,1
1082,5
1083,9
1084,5
1085,-41
1086,-91
1087,-117
1088,-99
1089,-159
1090,-179
1091,-183
1092,-181
1093,-189
1094,-197
1095,-209
1096,-103
1097,-81
1098,-45
1099,-9
1100,1
1101,15
1102,39
1103,55
1104,27
1105,-63
1106,-75
1107,-99
1108,-135
1109,-83
1110,-41
1111,-13
1112,-13
1113,-41
1114,-37
1115,-37
1116,-33
1117,-13
1118,-19
1119,-35
1120,-19
1121,-25
1122,1
1123,-9
1124,-17
1125,-13
1126,5
1127,9
1128,1
1129,33
1130,33
1131,33
1132,33
1133,25
1134,25
1135,19
1136,17
1137,25
1138,21
1139,47
1140,41
1141,33
1142,29
1143,57
1144,59
1145,75
1146,69
1147,63
1148,65
1149,55
1150,95
1151,77
1152,87
1153,125
1154,111
1155,119
1156,117
1157,85
1158,85
1159,77
1160,65
1161,45
1162,49
1163,63
1164,49
1165,43
1166,59
1167,33
1168,17
1169,5
1170,-3
1171,-5
1172,5
1173,7
1174,15
1175,1
1176,-15
1177,-17
1178,-1
1179,-15
1180,-31
1181,1
1182,-3
1183,-21
1184,-13
1185,-5
1186,5
1187,11
1188,-1
1189,1
1190,5
1191,39
1192,1
1193,7
1194,11
1195,5
1196,5
1197,5
1198,5
1199,1
1200,-1
1201,1
1202,-17
1203,-33
1204,-25
1205,-25
1206,-21
1207,-29
1208,-21
1209,-21
1210,-13
1211,-9
1212,-23
1213,-25
1214,-5
1215,-5
1216,-13
1217,-13
1218,-3
1219,-5
1220,-5
1221,-7
1222,-9
1223,7
1224,-3
1225,-5
1226,7
1227,1
1228,7
1229,9
1230,5
1231,11
1232,7
1233,33
1234,7
1235,5
1236,5
1237,9
1238,1
1239,9
1240,7
1241,1
1242,5
1243,-29
1244,7
1245,5
1246,5
1247,5
1248,5
1249,5
1250,1
1251,1
1252,9
1253,17
1254,21
1255,25
1256,21
1257,19
1258,15
1259,17
1260,15
1261,13
1262,7
1263,21
1264,7
1265,-21
1266,15
1267,11
1268,5
1269,7
1270,11
1271,7
1272,7
1273,5
1274,7
1275,-3
1276,-3
1277,-3
1278,1
1279,1
1280,-3
1281,1
1282,-3
1283,-3
1284,1
1285,9
1286,-3
1287,-7
1288,-3
1289,-3
1290,-7
1291,-3
1292,-3
1293,-3
1294,-3
1295,-3
1296,59
1297,-5
1298,1
1299,-3
1300,1
1301,-1
1302,1
1303,-17
1304,-21
1305,-37
1306,-13
1307,-19
1308,-21
1309,-19
1310,-13
1311,-13
1312,-7
1313,-19
1314,-13
1315,11
1316,-19
1317,-13
1318,-7
1319,-7
1320,-13
1321,-9
1322,-7
1323,-9
1324,-5
1325,-5
1326,-3
1327,-3
1328,-3
1329,-3
1330,-3
1331,1
1332,-3
1333,-3
1334,1
1335,-3
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,-5
1345,-1
1346,1
1347,1
1348,-3
1349,-3
1350,1
1351,1
1352,5
1353,21
1354,21
1355,11
1356,13
1357,19
1358,15
1359,17
1360,15
1361,11
1362,5
1363,17
1364,15
1365,11
1366,15
1367,9
1368,5
1369,7
1370,5
1371,11
1372,7
1373,9
1374,9
1375,7
1376,9
1377,-7
1378,5
1379,5
1380,1
1381,1
1382,-3
1383,-3
1384,-3
1385,11
1386,1
1387,1
1388,1
1389,-3
1390,1
1391,-5
1392,7
1393,1
1394,-3
1395,-3
1396,1
1397,1
1398,1
1399,-3
1400,5
1401,1
1402,-7
1403,-25
1404,-17
1405,-13
1406,-17
1407,-15
1408,-17
1409,-17
1410,-13
1411,-13
1412,-5
1413,-19
1414,-9
1415,-7
1416,-13
1417,-7
1418,-9
1419,-13
1420,-7
1421,-7
1422,-25
1423,-5
1424,-9
1425,-7
1426,5
1427,1
1428,1
1429,-7
1430,1
1431,7
1432,-1
1433,1
1434,-3
1435,1
1436,1
1437,1
1438,1
1439,-1
1440,-3
1441,-3
1442,-1
1443,1
1444,-1
1445,1
1446,1
1447,1
1448,-3
1449,1
1450,-1
1451,-3
1452,1
1453,15
1454,21
1455,15
1456,19
1457,19
1458,13
1459,17
1460,13
1461,7
1462,15
1463,19
1464,11
1465,11
1466,15
1467,13
1468,7
1469,17
1470,13
1471,7
1472,39
1473,7
1474,7
1475,5
1476,7
1477,1
1478,-5
1479,-5
1480,-3
1481,1
1482,-3
1483,-3
1484,-3
1485,1
1486,1
1487,1
1488,-5
1489,1
1490,1
1491,-3
1492,1
1493,1
1494,-3
1495,1
1496,5
1497,5
1498,5
1499,-3
1500,1
1501,7
1502,1
1503,-17
1504,-21
1505,-17
1506,-15
1507,-19
1508,-17
1509,-17
1510,-15
1511,-13
1512,-9
1513,-21
1514,-13
1515,-13
1516,-21
1517,-9
1518,-13
1519,-13
1520,-7
1521,-9
1522,-13
1523,-9
1524,-7
1525,-7
1526,-13
1527,-17
1528,-3
1529,5
1530,-9
1531,-3
1532,-3
1533,1
1534,-5
1535,-3
1536,-3
1537,-5
1538,1
1539,-37
1540,1
1541,-5
1542,1
1543,-3
1544,-5
1545,-1
1546,-3
1547,-3
1548,1
1549,1
1550,-5
1551,1
1552,9
1553,25
1554,19
1555,25
1556,25
1557,21
1558,27
1559,21
1560,21
1561,15
1562,7
1563,25
1564,19
1565,19
1566,29
1567,21
1568,17
1569,21
1570,19
1571,13
1572,19
1573,11
1574,15
1575,11
1576,5
1577,5
1578,7
1579,5
1580,-5
1581,-3
1582,-7
1583,-1
1584,1
1585,1
1586,5
1587,5
1588,47
1589,-3
1590,5
1591,5
1592,5
1593,5
1594,5
1595,7
1596,5
1597,-3
1598,11
1599,1
1600,1
1601,1
1602,1
1603,-25
1604,-37
1605,-31
1606,-51
1607,-37
1608,-105
1609,-137
1610,-173
1611,-187
1612,-197
1613,-221
1614,-217
1615,-227
1616,-255
1617,-255
1618,-155
1619,-91
1620,-71
1621,-31
1622,-9
1623,7
1624,21
1625,75
1626,85
1627,13
1628,-57
1629,-29
1630,-31
1631,-25
1632,-43
1633,-41
1634,-3
1635,31
1636,35
1637,11
1638,-27
1639,-29
1640,5
1641,21
1642,19
1643,-13
1644,-21
1645,-9
1646,27
1647,11
1648,19
1649,19
1650,19
1651,15
1652,27
1653,57
1654,67
1655,73
1656,75
1657,67
1658,71
1659,53
1660,59
1661,49
1662,39
1663,65
1664,43
1665,45
1666,69
1667,63
1668,77
1669,59
1670,61
1671,75
1672,81
1673,95
1674,99
1675,87
1676,87
1677,83
1678,57
1679,29
1680,61
1681,65
1682,57
1683,47
1684,45
1685,25
1686,15
1687,25
1688,33
1689,65
1690,13
1691,13
1692,-3
1693,-7
1694,-17
1695,-13
1696,-5
1697,-3
1698,-3
1699,-17
1700,-7
1701,-3
1702,-9
1703,-41
1704,-37
1705,-41
1706,-43
1707,-41
1708,-13
1709,-21
1710,-13
1711,-21
1712,1
1713,-17
1714,-13
1715,-15
1716,-9
1717,-9
1718,-19
1719,-15
1720,-17
1721,-9
1722,-19
1723,-3
1724,1
1725,-1
1726,-3
1727,-3
1728,-3
1729,5
1730,7
1731,13
1732,-5
1733,11
1734,13
1735,19
1736,13
1737,9
1738,5
1739,13
1740,11
1741,13
1742,-13
1743,13
1744,13
1745,5
1746,11
1747,11
1748,7
1749,5
1750,11
1751,7
1752,49
1753,29
1754,33
1755,25
1756,29
1757,27
1758,29
1759,29
1760,21
1761,21
1762,11
1763,21
1764,15
1765,9
1766,21
1767,17
1768,13
1769,15
1770,13
1771,15
1772,7
1773,11
1774,1
1775,5
1776,13
1777,1
1778,5
1779,-3
1780,1
1781,-5
1782,-5
1783,-29
1784,1
1785,-3
1786,-3
1787,-3
1788,-5
1789,-7
1790,-3
1791,-7
1792,-3
1793,1
1794,21
1795,-7
1796,-3
1797,-3
1798,-5
1799,-5
1800,1
1801,-7
1802,-3
1803,-23
1804,-21
1805,-17
1806,-19
1807,-19
1808,-21
1809,-21
1810,-21
1811,-15
1812,-17
1813,-21
1814,-9
1815,-13
1816,-17
1817,-13
1818,-15
1819,-9
1820,-7
1821,-9
1822,-7
1823,-23
1824,-25
1825,-3
1826,-7
1827,-3
1828,-3
1829,-3
1830,-1
1831,7
1832,1
1833,1
1834,-3
1835,-3
1836,-5
1837,1
1838,1
1839,1
1840,1
1841,5
1842,1
1843,-3
1844,-3
1845,5
1846,-3
1847,-1
1848,5
1849,1
1850,1
1851,1
1852,5
1853,15
1854,19
1855,15
1856,17
1857,25
1858,15
1859,11
1860,15
1861,15
1862,11
1863,19
1864,7
1865,13
1866,15
1867,15
1868,5
1869,5
1870,5
1871,9
1872,7
1873,9
1874,31
1875,1
1876,7
1877,5
1878,-3
1879,1
1880,1
1881,-3
1882,-1
1883,1
1884,1
1885,-3
1886,-3
1887,-3
1888,-3
1889,-1
1890,1
1891,-3
1892,-3
1893,1
1894,-5
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,-41
1904,-17
1905,-27
1906,-17
1907,-19
1908,-15
1909,-15
1910,-19
1911,-9
1912,-15
1913,-15
1914,-13
1915,-9
1916,-17
1917,-13
1918,-9
1919,-7
1920,-13
1921,-9
1922,-5
1923,-9
1924,-3
1925,-7
1926,-5
1927,-3
1928,1
1929,1
1930,-3
1931,-3
1932,-1
1933,17
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,-1
1942,-3
1943,1
1944,1
1945,5
1946,1
1947,-3
1948,-1
1949,1
1950,-3
1951,1
1952,-3
1953,13
1954,15
1955,15
1956,15
1957,15
1958,17
1959,15
1960,21
1961,7
1962,9
1963,11
1964,9
1965,5
1966,13
1967,11
1968,7
1969,5
1970,9
1971,11
1972,1
1973,1
1974,7
1975,9
1976,1
1977,1
1978,1
1979,1
1980,-5
1981,1
1982,1
1983,9
1984,1
1985,-3
1986,1
1987,-3
1988,-1
1989,-3
1990,1
1991,17
1992,5
1993,-3
1994,1
1995,1
1996,5
1997,-3
1998,-3
1999,-3
2000,-3
2001,5
2002,1
2003,-17
2004,-21
2005,-19
2006,-21
2007,-19
2008,-15
2009,-17
2010,9
2011,-13
2012,-27
2013,-23
2014,-13
2015,-7
2016,-15
2017,-15
2018,-7
2019,-7
2020,-3
2021,-13
2022,-15
2023,-17
2024,-5
2025,-7
2026,-5
2027,-7
2028,-7
2029,-7
2030,1
2031,1
2032,1
2033,1
2034,1
2035,1
2036,-3
2037,-3
2038,-3
2039,-3
2040,-3
2041,5
2042,1
2043,-3
2044,1
2045,1
2046,-7
2047,1
2048,-3
2049,1
2050,17
2051,-1
2052,5
2053,19
2054,21
2055,21
2056,21
2057,21
2058,17
2059,21
2060,21
2061,15
2062,11
2063,19
2064,15
2065,11
2066,15
2067,19
2068,5
2069,19
2070,7
2071,13
2072,13
2073,9
2074,9
2075,11
2076,13
2077,1
2078,7
2079,1
2080,-9
2081,1
2082,-3
2083,1
2084,-3
2085,1
2086,11
2087,1
2088,-3
2089,1
2090,-5
2091,-3
2092,5
2093,1
2094,1
2095,7
2096,1
2097,5
2098,5
2099,5
2100,7
2101,5
2102,-3
2103,-29
2104,-23
2105,-25
2106,-27
2107,-25
2108,-35
2109,13
2110,-31
2111,-19
2112,-9
2113,-29
2114,-19
2115,-15
2116,-25
2117,-21
2118,-23
2119,-19
2120,-23
2121,-21
2122,-19
2123,-17
2124,-15
2125,-17
2126,-7
2127,-9
2128,-19
2129,-3
2130,-3
2131,7
2132,-13
2133,-73
2134,-113
2135,-141
2136,-169
2137,-181
2138,-187
2139,-195
2140,-197
2141,-207
2142,-209
2143,-141
2144,-69
2145,-55
2146,-13
2147,15
2148,81
2149,31
2150,81
2151,103
2152,53
2153,-15
2154,1
2155,-5
2156,-47
2157,-25
2158,39
2159,77
2160,75
2161,43
2162,-3
2163,17
2164,1
2165,35
2166,49
2167,39
2168,11
2169,27
2170,41
2171,47
2172,35
2173,27
2174,25
2175,25
2176,35
2177,39
2178,27
2179,19
2180,33
2181,29
2182,33
2183,21
2184,5
2185,1
2186,1
2187,13
2188,25
2189,35
2190,45
2191,65
2192,71
2193,69
2194,59
2195,65
2196,75
2197,71
2198,71
2199,59
2200,67
2201,65
2202,59
2203,1
2204,17
2205,11
2206,-7
2207,-9
2208,-13
2209,-25
2210,17
2211,-7
2212,5
2213,1
2214,13
2215,-5
2216,-33
2217,-33
2218,-29
2219,-21
2220,-17
2221,-51
2222,-29
2223,-13
2224,7
2225,-7
2226,-13
2227,1
2228,-7
2229,15
2230,-17
2231,25
2232,1
2233,-13
2234,-13
2235,5
2236,1
2237,7
2238,5
2239,5
2240,15
2241,15
2242,29
2243,13
2244,13
2245,5
2246,7
2247,13
2248,7
2249,13
2250,11
2251,11
2252,21
2253,59
2254,33
2255,39
2256,33
2257,33
2258,35
2259,39
2260,35
2261,25
2262,19
2263,39
2264,25
2265,21
2266,25
2267,25
2268,13
2269,15
2270,13
2271,17
2272,19
2273,13
2274,43
2275,11
2276,7
2277,5
2278,7
2279,1
2280,1
2281,1
2282,1
2283,5
2284,5
2285,-7
2286,1
2287,-3
2288,1
2289,-3
2290,-3
2291,-5
2292,1
2293,5
2294,5
2295,21
2296,5
2297,-1
2298,-3
2299,-3
2300,-3
2301,-3
2302,-3
2303,-19
2304,-21
2305,-23
2306,-19
2307,-25
2308,-23
2309,-21
2310,-23
2311,-21
2312,-15
2313,-25
2314,-15
2315,-17
2316,-17
2317,39
2318,-7
2319,-13
2320,-21
2321,-15
2322,-13
2323,1
2324,-7
2325,-5
2326,-17
2327,-1
2328,-5
2329,-3
2330,-3
2331,5
2332,-7
2333,-3
2334,1
2335,-3
2336,-3
2337,21
2338,-3
2339,1
2340,-3
2341,1
2342,-3
2343,1
2344,5
2345,1
2346,1
2347,1
2348,9
2349,1
2350,1
2351,1
2352,5
2353,13
2354,21
2355,15
2356,19
2357,17
2358,15
2359,13
2360,17
2361,15
2362,7
2363,17
2364,11
2365,11
2366,21
2367,17
2368,15
2369,9
2370,9
2371,5
2372,5
2373,9
2374,7
2375,5
2376,1
2377,5
2378,1
2379,-7
2380,-3
2381,-3
2382,-3
2383,-3
2384,1
2385,-5
2386,1
2387,-1
2388,7
2389,1
2390,1
2391,-3
2392,1
2393,-3
2394,-1
2395,1
2396,1
2397,1
2398,-3
2399,-3
2400,-1
2401,1
2402,-3
2403,-15
2404,-13
2405,-15
2406,-13
2407,-13
2408,-15
2409,-15
2410,-13
2411,-13
2412,-7
2413,-19
2414,-9
2415,-13
2416,-17
2417,-13
2418,-17
2419,-7
2420,-3
2421,-9
2422,-3
2423,1
2424,-7
2425,-5
2426,-3
2427,-17
2428,1
2429,5
2430,5
2431,-1
2432,-3
2433,-3
2434,-3
2435,1
2436,1
2437,-3
2438,-3
2439,1
2440,1
2441,1
2442,5
2443,1
2444,1
2445,1
2446,1
2447,15
2448,1
2449,-3
2450,1
2451,1
2452,7
2453,13
2454,11
2455,15
2456,13
2457,17
2458,11
2459,25
2460,11
2461,11
2462,11
2463,17
2464,9
2465,13
2466,13
2467,-9
2468,11
2469,7
2470,9
2471,11
2472,7
2473,9
2474,5
2475,7
2476,7
2477,-13
2478,11
2479,1
2480,-3
2481,1
2482,-3
2483,1
2484,5
2485,1
2486,-3
2487,1
2488,-3
2489,5
2490,-3
2491,5
2492,-3
2493,-3
2494,-1
2495,1
2496,-3
2497,1
2498,1
2499,1
2500,-3
2501,-3
2502,-3
2503,-13
2504,-17
2505,-15
2506,-21
2507,-15
2508,-17
2509,-15
2510,-17
2511,-9
2512,-5
2513,-19
2514,-13
2515,-13
2516,-13
2517,-13
2518,-3
2519,-9
2520,-9
2521,-7
2522,-15
2523,-9
2524,-7
2525,-9
2526,-1
2527,-5
2528,-13
2529,1
2530,1
2531,1
2532,-7
2533,-5
2534,-3
2535,-1
2536,-3
2537,1
2538,1
2539,1
2540,-3
2541,-3
2542,-5
2543,5
2544,-1
2545,1
2546,-3
2547,1
2548,-3
2549,-3
2550,1
2551,-3
2552,1
2553,19
2554,15
2555,33
2556,15
2557,19
2558,19
2559,15
2560,17
2561,13
2562,13
2563,15
2564,15
2565,21
2566,15
2567,13
2568,9
2569,13
2570,15
2571,5
2572,5
2573,1
2574,7
2575,5
2576,15
2577,-3
2578,5
2579,5
2580,-3
2581,1
2582,1
2583,1
2584,-1
2585,1
2586,-9
2587,1
2588,-3
2589,1
2590,1
2591,-3
2592,1
2593,-3
2594,1
2595,5
2596,-3
2597,1
2598,1
2599,1
2600,1
2601,-3
2602,-3
2603,-19
2604,-23
2605,-43
2606,-23
2607,-21
2608,-23
2609,-31
2610,-21
2611,-15
2612,-9
2613,-29
2614,-17
2615,-15
2616,-25
2617,-21
2618,-13
2619,-13
2620,-17
2621,-31
2622,-13
2623,-9
2624,-7
2625,-21
2626,-7
2627,-7
2628,-9
2629,-7
2630,-3
2631,-3
2632,-3
2633,-3
2634,1
2635,-3
2636,-7
2637,-5
2638,-1
2639,-3
2640,1
2641,7
2642,-3
2643,-3
2644,-3
2645,-5
2646,1
2647,-3
2648,-3
2649,-5
2650,-3
2651,-3
2652,-3
2653,25
2654,33
2655,19
2656,31
2657,39
2658,39
2659,35
2660,39
2661,29
2662,25
2663,39
2664,21
2665,-45
2666,-63
2667,-97
2668,-127
2669,-135
2670,-151
2671,-153
2672,-155
2673,-155
2674,-179
2675,-167
2676,-121
2677,-43
2678,-37
2679,-13
2680,13
2681,13
2682,13
2683,21
2684,39
2685,17
2686,-25
2687,-55
2688,-47
2689,-17
2690,1
2691,1
2692,-3
2693,-7
2694,-7
2695,-7
2696,11
2697,25
2698,13
2699,11
2700,13
2701,9
2702,7
2703,-27
2704,-37
2705,-13
2706,-21
2707,-19
2708,-3
2709,-5
2710,-5
2711,-5
2712,-3
2713,-49
2714,-13
2715,1
2716,-27
2717,-13
