Channel              :,CH1
1028,1
1029,-3
1030,3
1031,5
1032,13
1033,15
1034,15
1035,11
1036,11
1037,39
1038,27
1039,39
1040,-13
1041,-29
1042,-35
1043,-37
1044,-31
1045,-37
1046,-35
1047,-7
1048,-5
1049,-5
1050,-3
1051,7
1052,13
1053,15
1054,11
1055,9
1056,11
1057,29
1058,25
1059,25
1060,25
1061,15
1062,15
1063,13
1064,13
1065,-29
1066,-29
1067,-61
1068,-57
1069,-49
1070,-43
1071,-7
1072,9
1073,7
1074,9
1075,7
1076,9
1077,25
1078,25
1079,25
1080,21
1081,15
1082,9
1083,11
1084,11
1085,11
1086,15
1087,-5
1088,-3
1089,3
1090,-35
1091,-25
1092,-11
1093,-25
1094,-21
1095,5
1096,5
1097,25
1098,25
1099,17
1100,15
1101,15
1102,9
1103,13
1104,15
1105,9
1106,7
1107,-9
1108,-5
1109,-5
1110,1
1111,-25
1112,-15
1113,-19
1114,-25
1115,-29
1116,7
1117,25
1118,21
1119,25
1120,17
1121,17
1122,9
1123,9
1124,11
1125,9
1126,13
1127,-13
1128,-5
1129,-7
1130,-3
1131,1
1132,-15
1133,-23
1134,-25
1135,-25
1136,-25
1137,-9
1138,-19
1139,21
1140,19
1141,11
1142,7
1143,1
1144,11
1145,7
1146,5
1147,-11
1148,-13
1149,-9
1150,-1
1151,5
1152,3
1153,11
1154,-19
1155,-25
1156,-29
1157,-13
1158,-15
1159,-15
1160,7
1161,7
1162,3
1163,5
1164,5
1165,5
1166,7
1167,-7
1168,-7
1169,-3
1170,1
1171,5
1172,7
1173,15
1174,-29
1175,-31
1176,-23
1177,-7
1178,-13
1179,-11
1180,15
1181,15
1182,5
1183,7
1184,5
1185,5
1186,7
1187,-11
1188,-3
1189,-3
1190,3
1191,7
1192,7
1193,-21
1194,-23
1195,-25
1196,-23
1197,25
1198,25
1199,15
1200,15
1201,15
1202,-3
1203,7
1204,11
1205,13
1206,15
1207,-9
1208,-7
1209,-35
1210,-43
1211,-29
1212,-21
1213,5
1214,7
1215,7
1216,7
1217,25
1218,25
1219,13
1220,19
1221,15
1222,11
1223,-15
1224,-29
1225,-29
1226,-25
1227,-11
1228,-9
1229,-7
1230,-3
1231,1
1232,7
1233,15
1234,-25
1235,-29
1236,9
1237,25
1238,25
1239,21
1240,25
1241,19
1242,13
1243,-25
1244,-29
1245,-29
1246,9
1247,-9
1248,-9
1249,-7
1250,-5
1251,-39
1252,-29
1253,7
1254,11
1255,15
1256,15
1257,35
1258,31
1259,-19
1260,-25
1261,15
1262,15
1263,7
1264,7
1265,7
1266,7
1267,-43
1268,-47
1269,-5
1270,-1
1271,5
1272,13
1273,15
1274,17
1275,-39
1276,-31
1277,33
1278,29
1279,15
1280,21
1281,21
1282,11
1283,-23
1284,-31
1285,-33
1286,13
1287,-5
1288,-9
1289,3
1290,5
1291,15
1292,-43
1293,-35
1294,13
1295,13
1296,11
1297,35
1298,33
1299,25
1300,27
1301,-25
1302,-37
1303,-33
1304,15
1305,11
1306,15
1307,-3
1308,-9
1309,5
1310,-47
1311,-49
1312,-41
1313,15
1314,13
1315,15
1316,13
1317,43
1318,43
1319,33
1320,31
1321,-35
1322,-47
1323,-51
1324,-43
1325,19
1326,19
1327,-9
1328,-9
1329,1
1330,1
1331,7
1332,25
1333,-35
1334,-39
1335,-49
1336,15
1337,47
1338,47
1339,33
1340,39
1341,39
1342,27
1343,25
1344,25
1345,25
1346,-49
1347,-85
1348,-85
1349,-87
1350,-5
1351,-11
1352,3
1353,-1
1354,-1
1355,1
1356,7
1357,49
1358,49
1359,-15
1360,-31
1361,-49
1362,-59
1363,-19
1364,-1
1365,5
1366,3
1367,-29
1368,-29
1369,-21
1370,-5
1371,5
1372,-43
1373,-41
1374,-39
1375,-39
1376,21
1377,75
1378,75
1379,55
1380,61
1381,37
1382,29
1383,25
1384,27
1385,-53
1386,-53
1387,-95
1388,-19
1389,-7
1390,-5
1391,7
1392,37
1393,7
1394,17
1395,21
1396,-41
1397,-3
1398,-15
1399,-37
1400,49
1401,31
1402,25
1403,19
1404,25
1405,21
1406,25
1407,-11
1408,-13
1409,-111
1410,-97
1411,-87
1412,37
1413,19
1414,29
1415,21
1416,25
1417,73
1418,65
1419,53
1420,47
1421,39
1422,-35
1423,-37
1424,-47
1425,-49
1426,33
1427,-5
1428,-7
1429,7
1430,5
1431,17
1432,39
1433,21
1434,25
1435,27
1436,-53
1437,-15
1438,-15
1439,-29
1440,47
1441,43
1442,13
1443,19
1444,19
1445,21
1446,19
1447,-7
1448,-5
1449,1
1450,1
1451,-81
1452,-57
1453,-71
1454,-53
1455,17
1456,19
1457,47
1458,55
1459,35
1460,39
1461,25
1462,9
1463,-1
1464,19
1465,25
1466,-49
1467,-81
1468,-87
1469,-67
1470,1
1471,7
1472,25
1473,21
1474,25
1475,25
1476,19
1477,43
1478,43
1479,39
1480,-25
1481,-25
1482,-37
1483,-33
1484,7
1485,11
1486,11
1487,-9
1488,-7
1489,-3
1490,3
1491,11
1492,25
1493,25
1494,-41
1495,-49
1496,-43
1497,-15
1498,-15
1499,29
1500,27
1501,17
1502,19
1503,15
1504,13
1505,7
1506,5
1507,-9
1508,-9
1509,-51
1510,-53
1511,-49
1512,-41
1513,-35
1514,15
1515,15
1516,47
1517,35
1518,35
1519,25
1520,19
1521,19
1522,7
1523,15
1524,13
1525,-23
1526,-33
1527,-53
1528,-53
1529,-5
1530,3
1531,5
1532,13
1533,9
1534,13
1535,19
1536,15
1537,27
1538,39
1539,27
1540,-15
1541,-21
1542,-33
1543,-21
1544,-25
1545,11
1546,15
1547,-9
1548,-9
1549,-3
1550,5
1551,5
1552,9
1553,13
1554,15
1555,13
1556,-25
1557,-7
1558,-11
1559,-13
1560,-21
1561,15
1562,11
1563,1
1564,5
1565,7
1566,9
1567,-9
1568,-5
1569,-3
1570,-5
1571,7
1572,-35
1573,-29
1574,-29
1575,-29
1576,-25
1577,25
1578,25
1579,21
1580,15
1581,7
1582,7
1583,9
1584,15
1585,9
1586,9
1587,-5
1588,-9
1589,-47
1590,-41
1591,-39
1592,-29
1593,9
1594,9
1595,7
1596,9
1597,23
1598,21
1599,21
1600,15
1601,15
1602,17
1603,15
1604,11
1605,-1
1606,-29
1607,-47
1608,-49
1609,-47
1610,-3
1611,1
1612,7
1613,7
1614,7
1615,9
1616,5
1617,21
1618,31
1619,21
1620,17
1621,15
1622,-21
1623,-25
1624,-25
1625,-29
1626,-33
1627,-9
1628,-7
1629,-7
1630,-3
1631,3
1632,1
1633,3
1634,7
1635,7
1636,11
1637,25
1638,25
1639,-9
1640,-15
1641,-19
1642,-31
1643,-31
1644,5
1645,7
1646,5
1647,-7
1648,-9
1649,-5
1650,-1
1651,1
1652,7
1653,-3
1654,7
1655,7
1656,-25
1657,-9
1658,-13
1659,-15
1660,-21
1661,13
1662,7
1663,5
1664,7
1665,9
1666,5
1667,-9
1668,-7
1669,-3
1670,5
1671,5
1672,11
1673,-23
1674,-25
1675,-33
1676,-29
1677,-15
1678,21
1679,21
1680,17
1681,7
1682,9
1683,7
1684,9
1685,7
1686,5
1687,-5
1688,-5
1689,-7
1690,-1
1691,-29
1692,-31
1693,-31
1694,-31
1695,7
1696,5
1697,25
1698,25
1699,21
1700,15
1701,11
1702,7
1703,7
1704,11
1705,13
1706,9
1707,-9
1708,-41
1709,-49
1710,-41
1711,-33
1712,-29
1713,7
1714,7
1715,7
1716,7
1717,25
1718,27
1719,25
1720,15
1721,19
1722,15
1723,5
1724,11
1725,11
1726,-37
1727,-47
1728,-43
1729,-41
1730,-37
1731,1
1732,5
1733,7
1734,5
1735,5
1736,9
1737,31
1738,29
1739,29
1740,21
1741,19
1742,17
1743,-35
1744,-25
1745,-29
1746,-29
1747,-43
1748,-9
1749,-7
1750,-5
1751,-1
1752,-7
1753,7
1754,11
1755,13
1756,11
1757,31
1758,31
1759,39
1760,31
1761,-25
1762,-35
1763,-31
1764,-31
1765,-31
1766,7
1767,-11
1768,-13
1769,-9
1770,-1
1771,3
1772,11
1773,13
1774,19
1775,15
1776,17
1777,39
1778,-13
1779,-13
1780,-13
1781,-25
1782,-33
1783,17
1784,7
1785,11
1786,9
1787,-11
1788,-9
1789,-5
1790,1
1791,7
1792,15
1793,19
1794,21
1795,-35
1796,-39
1797,-15
1798,-19
1799,-15
1800,27
1801,19
1802,11
1803,9
1804,15
1805,13
1806,17
1807,-5
1808,-5
1809,-1
1810,5
1811,11
1812,13
1813,-43
1814,-47
1815,-43
1816,-47
1817,-11
1818,43
1819,35
1820,31
1821,27
1822,21
1823,17
1824,19
1825,19
1826,21
1827,1
1828,1
1829,-5
1830,-73
1831,-61
1832,-59
1833,-53
1834,-57
1835,11
1836,13
1837,55
1838,55
1839,53
1840,39
1841,11
1842,5
1843,5
1844,13
1845,15
1846,13
1847,1
1848,-85
1849,-73
1850,-127
1851,-71
1852,-71
1853,-9
1854,3
1855,7
1856,11
1857,39
1858,67
1859,61
1860,53
1861,43
1862,35
1863,25
1864,5
1865,-49
1866,-43
1867,-75
1868,-95
1869,-9
1870,-1
1871,1
1872,21
1873,13
1874,25
1875,25
1876,21
1877,53
1878,11
1879,-3
1880,-11
1881,-31
1882,25
1883,15
1884,21
1885,25
1886,19
1887,3
1888,-15
1889,-5
1890,-3
1891,3
1892,-67
1893,-71
1894,-81
1895,25
1896,25
1897,53
1898,67
1899,47
1900,53
1901,39
1902,27
1903,19
1904,19
1905,31
1906,-41
1907,-53
1908,-75
1909,-85
1910,1
1911,11
1912,25
1913,29
1914,33
1915,39
1916,35
1917,61
1918,83
1919,61
1920,59
1921,-43
1922,-59
1923,-65
1924,-63
1925,-59
1926,25
1927,7
1928,-21
1929,11
1930,1
1931,11
1932,15
1933,25
1934,25
1935,25
1936,43
1937,49
1938,-33
1939,-39
1940,-39
1941,-43
1942,17
1943,15
1944,15
1945,21
1946,13
1947,5
1948,-21
1949,5
1950,-11
1951,7
1952,19
1953,5
1954,-51
1955,-53
1956,-51
1957,-53
1958,49
1959,33
1960,39
1961,33
1962,15
1963,15
1964,15
1965,15
1966,15
1967,15
1968,-19
1969,-43
1970,-53
1971,-57
1972,-49
1973,5
1974,15
1975,13
1976,19
1977,21
1978,49
1979,33
1980,39
1981,37
1982,21
1983,15
1984,19
1985,-39
1986,-35
1987,-39
1988,-67
1989,1
1990,-11
1991,-1
1992,-7
1993,15
1994,15
1995,15
1996,19
1997,19
1998,39
1999,27
2000,49
2001,-33
2002,-33
2003,-39
2004,-39
2005,-31
2006,11
2007,11
2008,-9
2009,1
2010,-7
2011,-3
2012,15
2013,9
2014,13
2015,15
2016,15
2017,-31
2018,-9
2019,-29
2020,-25
2021,-37
2022,11
2023,9
2024,7
2025,11
2026,11
2027,11
2028,-11
2029,-1
2030,-9
2031,5
2032,11
2033,15
2034,-29
2035,-33
2036,-31
2037,-33
2038,-11
2039,19
2040,27
2041,19
2042,15
2043,-3
2044,5
2045,7
2046,11
2047,11
2048,-9
2049,-1
2050,-9
2051,-37
2052,-25
2053,-29
2054,-29
2055,-25
2056,9
2057,13
2058,29
2059,19
2060,25
2061,19
2062,15
2063,7
2064,11
2065,11
2066,7
2067,5
2068,-9
2069,-31
2070,-43
2071,-37
2072,-37
2073,-25
2074,5
2075,7
2076,13
2077,19
2078,25
2079,19
2080,25
2081,19
2082,11
2083,11
2084,7
2085,5
2086,13
2087,-21
2088,-43
2089,-33
2090,-43
2091,-35
2092,7
2093,13
2094,9
2095,7
2096,9
2097,11
2098,25
2099,15
2100,25
2101,19
2102,13
2103,7
2104,17
2105,-25
2106,-29
2107,-25
2108,-43
2109,-33
2110,-9
2111,1
2112,5
2113,7
2114,7
2115,7
2116,7
2117,11
2118,21
2119,15
2120,21
2121,15
2122,15
2123,-21
2124,-25
2125,-25
2126,-29
2127,-25
2128,1
2129,-5
2130,-9
2131,-9
2132,7
2133,7
2134,7
2135,7
2136,7
2137,9
2138,19
2139,19
2140,25
2141,-13
2142,-21
2143,-33
2144,-25
2145,-33
2146,11
2147,9
2148,-7
2149,-3
2150,-9
2151,-1
2152,3
2153,7
2154,5
2155,7
2156,9
2157,11
2158,21
2159,-15
2160,-9
2161,-21
2162,-25
2163,-31
2164,5
2165,13
2166,9
2167,5
2168,-11
2169,-1
2170,-5
2171,-1
2172,1
2173,7
2174,9
2175,9
2176,9
2177,-23
2178,-5
2179,-19
2180,-15
2181,-19
2182,-21
2183,5
2184,7
2185,5
2186,9
2187,5
2188,-11
2189,5
2190,-7
2191,-1
2192,5
2193,13
2194,11
2195,15
2196,-29
2197,-29
2198,-9
2199,-9
2200,-9
2201,19
2202,9
2203,7
2204,5
2205,5
2206,7
2207,11
2208,-9
2209,-1
2210,-5
2211,3
2212,9
2213,15
2214,-25
2215,-25
2216,-25
2217,-25
2218,-9
2219,-11
2220,17
2221,13
2222,11
2223,9
2224,9
2225,13
2226,11
2227,11
2228,-5
2229,1
2230,1
2231,1
2232,7
2233,-13
2234,-25
2235,-25
2236,-19
2237,-21
2238,29
2239,25
2240,25
2241,31
2242,15
2243,19
2244,13
2245,15
2246,15
2247,17
2248,-3
2249,-3
2250,-15
2251,5
2252,-29
2253,-23
2254,-23
2255,-25
2256,-33
2257,13
2258,33
2259,35
2260,29
2261,25
2262,15
2263,15
2264,11
2265,11
2266,19
2267,11
2268,-9
2269,-3
2270,1
2271,-37
2272,-31
2273,-31
2274,-37
2275,-39
2276,13
2277,15
2278,35
2279,35
2280,47
2281,77
2282,21
2283,15
2284,13
2285,11
2286,13
2287,7
2288,-15
2289,-51
2290,-61
2291,-49
2292,-51
2293,-41
2294,1
2295,15
2296,15
2297,19
2298,47
2299,43
2300,39
2301,31
2302,25
2303,15
2304,17
2305,15
2306,15
2307,15
2308,-71
2309,-75
2310,-77
2311,-73
2312,-63
2313,25
2314,21
2315,19
2316,19
2317,17
2318,53
2319,43
2320,47
2321,43
2322,27
2323,11
2324,25
2325,25
2326,21
2327,-57
2328,-95
2329,-111
2330,-133
2331,-127
2332,-11
2333,5
2334,5
2335,9
2336,13
2337,15
2338,39
2339,27
2340,37
2341,25
2342,9
2343,-5
2344,7
2345,11
2346,-49
2347,-53
2348,-89
2349,-87
2350,-71
2351,1
2352,11
2353,39
2354,21
2355,21
2356,25
2357,25
2358,69
2359,63
2360,49
2361,47
2362,25
2363,-47
2364,-53
2365,-61
2366,-63
2367,33
2368,-15
2369,-11
2370,-11
2371,1
2372,11
2373,29
2374,27
2375,29
2376,31
2377,-67
2378,-29
2379,-39
2380,5
2381,43
2382,29
2383,11
2384,15
2385,19
2386,17
2387,21
2388,-5
2389,-15
2390,-7
2391,-9
2392,-53
2393,-31
2394,-39
2395,-61
2396,-53
2397,25
2398,75
2399,71
2400,57
2401,59
2402,43
2403,35
2404,43
2405,43
2406,35
2407,31
2408,-9
2409,-95
2410,-85
2411,-81
2412,-65
2413,-39
2414,11
2415,19
2416,25
2417,27
2418,71
2419,67
2420,61
2421,43
2422,43
2423,25
2424,27
2425,21
2426,-7
2427,-57
2428,-93
2429,-81
2430,-77
2431,-5
2432,5
2433,11
2434,13
2435,15
2436,27
2437,21
2438,57
2439,53
2440,49
2441,43
2442,39
2443,19
2444,-65
2445,-51
2446,-53
2447,-51
2448,-13
2449,-15
2450,-7
2451,1
2452,7
2453,7
2454,13
2455,15
2456,17
2457,17
2458,43
2459,43
2460,-29
2461,-31
2462,-41
2463,-51
2464,-49
2465,17
2466,15
2467,15
2468,-11
2469,-9
2470,-3
2471,1
2472,7
2473,15
2474,9
2475,13
2476,-25
2477,-31
2478,-11
2479,-15
2480,-25
2481,25
2482,19
2483,11
2484,15
2485,15
2486,15
2487,19
2488,-5
2489,-3
2490,1
2491,-1
2492,11
2493,-29
2494,-33
2495,-33
2496,-23
2497,-25
2498,35
2499,29
2500,27
2501,19
2502,17
2503,13
2504,15
2505,13
2506,21
2507,11
2508,-5
2509,-7
2510,-43
2511,-41
2512,-43
2513,-29
2514,-33
2515,7
2516,7
2517,9
2518,27
2519,27
2520,25
2521,25
2522,9
2523,13
2524,13
2525,19
2526,15
2527,-31
2528,-49
2529,-43
2530,-41
2531,-43
2532,3
2533,1
2534,7
2535,11
2536,19
2537,13
2538,35
2539,27
2540,21
2541,19
2542,15
2543,7
2544,-33
2545,-33
2546,-25
2547,-29
2548,-49
2549,-7
2550,-7
2551,5
2552,-1
2553,9
2554,5
2555,7
2556,11
2557,13
2558,29
2559,33
2560,19
2561,-19
2562,-29
2563,-33
2564,-25
2565,-21
2566,7
2567,9
2568,-9
2569,3
2570,-1
2571,-5
2572,-1
2573,1
2574,5
2575,9
2576,11
2577,-23
2578,-11
2579,-13
2580,-25
2581,-25
2582,11
2583,9
2584,7
2585,9
2586,7
2587,7
2588,-9
2589,-9
2590,3
2591,-1
2592,7
2593,-25
2594,-25
2595,-21
2596,-25
2597,11
2598,25
2599,25
2600,17
2601,19
2602,15
2603,5
2604,9
2605,7
2606,7
2607,5
2608,-1
2609,-33
2610,-33
2611,-37
2612,-31
2613,9
2614,9
2615,7
2616,9
2617,11
2618,21
2619,21
2620,19
2621,19
2622,13
2623,1
2624,7
2625,-21
2626,-21
2627,-25
2628,-37
2629,-41
2630,-3
2631,-3
2632,5
2633,11
2634,7
2635,11
2636,15
2637,7
2638,25
2639,25
2640,15
2641,-7
2642,-19
2643,-15
2644,-15
2645,-25
2646,5
2647,7
2648,-5
2649,-9
2650,-5
2651,1
2652,3
2653,7
2654,7
2655,7
2656,13
2657,-15
2658,-1
2659,-5
2660,-9
2661,-25
2662,13
2663,11
2664,7
2665,9
2666,9
2667,9
2668,-5
2669,-5
2670,1
2671,-3
2672,5
2673,15
2674,-15
2675,-15
2676,-23
2677,-25
2678,21
2679,21
2680,19
2681,19
2682,15
2683,13
2684,9
2685,7
2686,9
2687,9
2688,-9
2689,-7
2690,-1
2691,-25
2692,-29
2693,-35
2694,-25
2695,7
2696,9
2697,13
2698,27
2699,27
2700,21
2701,19
2702,15
2703,9
2704,11
2705,7
2706,9
2707,5
2708,-33
2709,-43
2710,-35
2711,-49
2712,1
2713,5
2714,9
2715,15
2716,5
2717,11
2718,31
2719,29
2720,21
2721,19
2722,13
2723,15
2724,-15
2725,-19
2726,-25
2727,-31
2728,-51
2729,-5
2730,-1
2731,3
2732,5
2733,19
2734,7
2735,11
2736,9
2737,17
2738,33
2739,35
2740,13
2741,-11
2742,-19
2743,-31
2744,-31
2745,-31
2746,11
2747,11
2748,-9
2749,-5
2750,3
